,Date,Sentiment Score,Sentiment Label,Topic
14096,2022-05-07,0.017497,Neutral,economy_monetary_news
14097,2022-05-07,-0.165973,Somewhat-Bearish,economy_monetary_news
14098,2022-05-07,0.1379,Neutral,economy_monetary_news
14099,2022-05-07,-0.057186,Neutral,economy_monetary_news
14100,2022-05-07,0.007603,Neutral,economy_monetary_news
14101,2022-05-07,-0.16311,Somewhat-Bearish,economy_monetary_news
14102,2022-05-06,-0.055356,Neutral,economy_monetary_news
14103,2022-05-06,-0.18712,Somewhat-Bearish,economy_monetary_news
14104,2022-05-06,0.248119,Somewhat-Bullish,economy_monetary_news
14105,2022-05-06,-0.210796,Somewhat-Bearish,economy_monetary_news
14106,2022-05-06,-0.051945,Neutral,economy_monetary_news
14107,2022-05-06,-0.051945,Neutral,economy_monetary_news
14108,2022-05-06,0.330544,Somewhat-Bullish,economy_monetary_news
14109,2022-05-06,0.287013,Somewhat-Bullish,economy_monetary_news
14110,2022-05-06,-0.210536,Somewhat-Bearish,economy_monetary_news
14111,2022-05-06,-0.008585,Neutral,economy_monetary_news
14112,2022-05-07,0.26152,Somewhat-Bullish,economy_monetary_news
14113,2022-05-07,-0.02892,Neutral,economy_monetary_news
14114,2022-05-07,-0.067142,Neutral,economy_monetary_news
14115,2022-05-07,-0.165887,Somewhat-Bearish,economy_monetary_news
14116,2022-05-07,-0.03071,Neutral,economy_monetary_news
14117,2022-05-07,-0.271771,Somewhat-Bearish,economy_monetary_news
14118,2022-05-07,0.049298,Neutral,economy_monetary_news
14119,2022-05-07,0.056096,Neutral,economy_monetary_news
14120,2022-05-07,-0.553926,Bearish,economy_monetary_news
14121,2022-05-07,0.040743,Neutral,economy_monetary_news
14122,2022-05-07,-0.082289,Neutral,economy_monetary_news
14123,2022-05-07,-0.013399,Neutral,economy_monetary_news
14124,2022-05-07,0.261242,Somewhat-Bullish,economy_monetary_news
14125,2022-05-07,-0.110476,Neutral,economy_monetary_news
14126,2022-05-07,-0.149214,Neutral,economy_monetary_news
14127,2022-05-07,0.1249,Neutral,economy_monetary_news
14128,2022-05-07,-0.086163,Neutral,economy_monetary_news
14129,2022-05-07,-0.522511,Bearish,economy_monetary_news
14130,2022-05-07,0.032997,Neutral,economy_monetary_news
14131,2022-05-07,0.11027,Neutral,economy_monetary_news
14132,2022-05-07,0.255158,Somewhat-Bullish,economy_monetary_news
14133,2022-05-07,-0.064335,Neutral,economy_monetary_news
14134,2022-05-07,-0.097156,Neutral,economy_monetary_news
14135,2022-05-07,0.011314,Neutral,economy_monetary_news
14136,2022-05-06,0.079634,Neutral,economy_monetary_news
14137,2022-05-06,-0.098543,Neutral,economy_monetary_news
14138,2022-05-06,-0.082883,Neutral,economy_monetary_news
14139,2022-05-06,0.003758,Neutral,economy_monetary_news
14140,2022-05-06,-0.511337,Bearish,economy_monetary_news
14141,2022-05-06,-0.511337,Bearish,economy_monetary_news
14142,2022-05-06,-0.176283,Somewhat-Bearish,economy_monetary_news
14143,2022-05-06,0.192417,Somewhat-Bullish,economy_monetary_news
14144,2022-05-06,0.119715,Neutral,economy_monetary_news
14145,2022-05-06,-0.726017,Bearish,economy_monetary_news
14146,2022-05-06,-0.648271,Bearish,economy_monetary_news
14147,2022-05-06,-0.081015,Neutral,economy_monetary_news
14148,2022-05-06,-0.276824,Somewhat-Bearish,economy_monetary_news
14149,2022-05-06,0.365712,Bullish,economy_monetary_news
14150,2022-05-06,-0.080202,Neutral,economy_monetary_news
14151,2022-05-07,-0.014358,Neutral,economy_monetary_news
14152,2022-05-07,-0.005847,Neutral,economy_monetary_news
14153,2022-05-07,-0.468108,Bearish,economy_monetary_news
14154,2022-05-07,-0.170066,Somewhat-Bearish,economy_monetary_news
14155,2022-05-07,-0.206424,Somewhat-Bearish,economy_monetary_news
14156,2022-05-07,-0.356452,Bearish,economy_monetary_news
14157,2022-05-07,-0.019264,Neutral,economy_monetary_news
14158,2022-05-07,-0.255801,Somewhat-Bearish,economy_monetary_news
14159,2022-05-07,-0.252489,Somewhat-Bearish,economy_monetary_news
14160,2022-05-07,-0.525275,Bearish,economy_monetary_news
14161,2022-05-07,0.162387,Somewhat-Bullish,economy_monetary_news
14162,2022-05-07,-0.058249,Neutral,economy_monetary_news
14163,2022-05-07,0.049684,Neutral,economy_monetary_news
14164,2022-05-07,0.040364,Neutral,economy_monetary_news
14165,2022-05-07,-0.057555,Neutral,economy_monetary_news
14166,2022-05-07,0.059937,Neutral,economy_monetary_news
14167,2022-05-07,-0.603653,Bearish,economy_monetary_news
14168,2022-05-07,-0.603653,Bearish,economy_monetary_news
14169,2022-05-07,-0.197352,Somewhat-Bearish,economy_monetary_news
14170,2022-05-07,-0.060516,Neutral,economy_monetary_news
14171,2022-05-07,-0.172949,Somewhat-Bearish,economy_monetary_news
14172,2022-05-07,-0.059975,Neutral,economy_monetary_news
14173,2022-05-07,0.113467,Neutral,economy_monetary_news
14174,2022-05-07,-0.067056,Neutral,economy_monetary_news
14175,2022-05-07,0.200305,Somewhat-Bullish,economy_monetary_news
14176,2022-05-07,0.187351,Somewhat-Bullish,economy_monetary_news
14177,2022-05-07,-0.272732,Somewhat-Bearish,economy_monetary_news
14178,2022-05-07,0.290286,Somewhat-Bullish,economy_monetary_news
14179,2022-05-07,0.013316,Neutral,economy_monetary_news
14180,2022-05-07,0.215548,Somewhat-Bullish,economy_monetary_news
14181,2022-05-07,-0.11344,Neutral,economy_monetary_news
14182,2022-05-07,-0.214127,Somewhat-Bearish,economy_monetary_news
14183,2022-05-07,0.294145,Somewhat-Bullish,economy_monetary_news
14184,2022-05-07,-0.112276,Neutral,economy_monetary_news
14185,2022-05-07,-0.790193,Bearish,economy_monetary_news
14186,2022-05-07,0.357799,Bullish,economy_monetary_news
14187,2022-05-07,0.11783,Neutral,economy_monetary_news
14188,2022-05-07,-0.35712,Bearish,economy_monetary_news
14189,2022-05-07,-0.35712,Bearish,economy_monetary_news
14190,2022-05-07,-0.411774,Bearish,economy_monetary_news
14191,2022-05-07,-0.205446,Somewhat-Bearish,economy_monetary_news
14192,2022-05-06,-0.227517,Somewhat-Bearish,economy_monetary_news
14193,2022-05-06,-0.020128,Neutral,economy_monetary_news
14194,2022-05-06,-0.2401,Somewhat-Bearish,economy_monetary_news
14195,2022-05-06,-0.07502,Neutral,economy_monetary_news
14196,2022-05-06,0.053385,Neutral,economy_monetary_news
14197,2022-05-06,0.155526,Somewhat-Bullish,economy_monetary_news
14198,2022-05-06,-0.032818,Neutral,economy_monetary_news
14199,2022-05-06,-0.22321,Somewhat-Bearish,economy_monetary_news
14200,2022-05-06,-0.206558,Somewhat-Bearish,economy_monetary_news
14201,2022-05-06,0.064236,Neutral,economy_monetary_news
14202,2022-05-06,-0.51727,Bearish,economy_monetary_news
14203,2022-05-06,-0.078491,Neutral,economy_monetary_news
14204,2022-05-06,-0.184443,Somewhat-Bearish,economy_monetary_news
14205,2022-05-06,0.125103,Neutral,economy_monetary_news
14206,2022-05-06,-0.00405,Neutral,economy_monetary_news
14207,2022-05-06,-0.049698,Neutral,economy_monetary_news
14208,2022-05-06,-0.417555,Bearish,economy_monetary_news
14209,2022-05-06,0.085583,Neutral,economy_monetary_news
14210,2022-05-06,-0.325264,Somewhat-Bearish,economy_monetary_news
14211,2022-05-06,-0.510637,Bearish,economy_monetary_news
14212,2022-05-06,-0.318014,Somewhat-Bearish,economy_monetary_news
14213,2022-05-06,0.018984,Neutral,economy_monetary_news
14214,2022-05-06,-0.176897,Somewhat-Bearish,economy_monetary_news
14215,2022-05-06,-0.017734,Neutral,economy_monetary_news
14216,2022-05-06,0.271859,Somewhat-Bullish,economy_monetary_news
14217,2022-05-06,0.271147,Somewhat-Bullish,economy_monetary_news
14218,2022-05-06,0.039262,Neutral,economy_monetary_news
14219,2022-05-06,0.01043,Neutral,economy_monetary_news
14220,2022-05-14,-0.191967,Somewhat-Bearish,economy_monetary_news
14221,2022-05-14,-0.351438,Bearish,economy_monetary_news
14222,2022-05-13,-0.049756,Neutral,economy_monetary_news
14223,2022-05-13,0.003865,Neutral,economy_monetary_news
14224,2022-05-14,-0.323185,Somewhat-Bearish,economy_monetary_news
14225,2022-05-14,-0.056177,Neutral,economy_monetary_news
14226,2022-05-13,-0.08959,Neutral,economy_monetary_news
14227,2022-05-13,-0.185575,Somewhat-Bearish,economy_monetary_news
14228,2022-05-14,-0.075912,Neutral,economy_monetary_news
14229,2022-05-13,0.000119,Neutral,economy_monetary_news
14230,2022-05-14,-0.100152,Neutral,economy_monetary_news
14231,2022-05-14,-0.327149,Somewhat-Bearish,economy_monetary_news
14232,2022-05-13,-0.372549,Bearish,economy_monetary_news
14233,2022-05-14,-0.086559,Neutral,economy_monetary_news
14234,2022-05-13,-0.090991,Neutral,economy_monetary_news
14235,2022-05-14,-0.412844,Bearish,economy_monetary_news
14236,2022-05-14,-0.209784,Somewhat-Bearish,economy_monetary_news
14237,2022-05-13,-0.26439,Somewhat-Bearish,economy_monetary_news
14238,2022-05-13,-0.015004,Neutral,economy_monetary_news
14239,2022-05-13,-0.16782,Somewhat-Bearish,economy_monetary_news
14240,2022-05-13,-0.191879,Somewhat-Bearish,economy_monetary_news
14241,2022-05-13,-0.044989,Neutral,economy_monetary_news
14242,2022-05-13,-0.180639,Somewhat-Bearish,economy_monetary_news
14243,2022-05-14,-0.396406,Bearish,economy_monetary_news
14244,2022-05-14,-0.396406,Bearish,economy_monetary_news
14245,2022-05-13,-0.254363,Somewhat-Bearish,economy_monetary_news
14246,2022-05-13,-0.070474,Neutral,economy_monetary_news
14247,2022-05-14,0.004556,Neutral,economy_monetary_news
14248,2022-05-14,-0.124109,Neutral,economy_monetary_news
14249,2022-05-13,-0.264415,Somewhat-Bearish,economy_monetary_news
14250,2022-05-14,-0.149058,Neutral,economy_monetary_news
14251,2022-05-14,-0.288775,Somewhat-Bearish,economy_monetary_news
14252,2022-05-14,-0.319297,Somewhat-Bearish,economy_monetary_news
14253,2022-05-14,-0.134218,Neutral,economy_monetary_news
14254,2022-05-14,-0.009156,Neutral,economy_monetary_news
14255,2022-05-14,0.016254,Neutral,economy_monetary_news
14256,2022-05-13,-0.117457,Neutral,economy_monetary_news
14257,2022-05-13,-0.01456,Neutral,economy_monetary_news
14258,2022-05-13,-0.248149,Somewhat-Bearish,economy_monetary_news
14259,2022-05-13,-0.591612,Bearish,economy_monetary_news
14260,2022-05-13,-0.149258,Neutral,economy_monetary_news
14261,2022-05-14,-0.227602,Somewhat-Bearish,economy_monetary_news
14262,2022-05-14,-0.165943,Somewhat-Bearish,economy_monetary_news
14263,2022-05-14,-0.017075,Neutral,economy_monetary_news
14264,2022-05-14,-0.462495,Bearish,economy_monetary_news
14265,2022-05-14,0.072356,Neutral,economy_monetary_news
14266,2022-05-13,-0.173386,Somewhat-Bearish,economy_monetary_news
14267,2022-05-13,0.11881,Neutral,economy_monetary_news
14268,2022-05-14,-0.102567,Neutral,economy_monetary_news
14269,2022-05-14,-0.450318,Bearish,economy_monetary_news
14270,2022-05-14,-0.197023,Somewhat-Bearish,economy_monetary_news
14271,2022-05-14,-0.197023,Somewhat-Bearish,economy_monetary_news
14272,2022-05-14,-0.213087,Somewhat-Bearish,economy_monetary_news
14273,2022-05-14,-0.034107,Neutral,economy_monetary_news
14274,2022-05-14,0.05806,Neutral,economy_monetary_news
14275,2022-05-14,-0.304159,Somewhat-Bearish,economy_monetary_news
14276,2022-05-13,-0.342979,Somewhat-Bearish,economy_monetary_news
14277,2022-05-13,-0.082878,Neutral,economy_monetary_news
14278,2022-05-13,-0.224863,Somewhat-Bearish,economy_monetary_news
14279,2022-05-13,-0.225643,Somewhat-Bearish,economy_monetary_news
14280,2022-05-13,-0.235513,Somewhat-Bearish,economy_monetary_news
14281,2022-05-14,-0.106414,Neutral,economy_monetary_news
14282,2022-05-14,-0.04262,Neutral,economy_monetary_news
14283,2022-05-14,-0.010567,Neutral,economy_monetary_news
14284,2022-05-14,-0.274972,Somewhat-Bearish,economy_monetary_news
14285,2022-05-14,-0.103265,Neutral,economy_monetary_news
14286,2022-05-14,0.17286,Somewhat-Bullish,economy_monetary_news
14287,2022-05-14,-0.058435,Neutral,economy_monetary_news
14288,2022-05-14,-0.224477,Somewhat-Bearish,economy_monetary_news
14289,2022-05-13,-0.317567,Somewhat-Bearish,economy_monetary_news
14290,2022-05-13,-0.098079,Neutral,economy_monetary_news
14291,2022-05-13,-0.209497,Somewhat-Bearish,economy_monetary_news
14292,2022-05-13,-0.113977,Neutral,economy_monetary_news
14293,2022-05-13,-0.168664,Somewhat-Bearish,economy_monetary_news
14294,2022-05-13,-0.469968,Bearish,economy_monetary_news
14295,2022-05-13,-0.246491,Somewhat-Bearish,economy_monetary_news
14296,2022-05-13,-0.141837,Neutral,economy_monetary_news
14297,2022-05-14,-0.243607,Somewhat-Bearish,economy_monetary_news
14298,2022-05-14,-0.12324,Neutral,economy_monetary_news
14299,2022-05-14,-0.087923,Neutral,economy_monetary_news
14300,2022-05-14,0.013512,Neutral,economy_monetary_news
14301,2022-05-14,-0.134519,Neutral,economy_monetary_news
14302,2022-05-14,-0.324344,Somewhat-Bearish,economy_monetary_news
14303,2022-05-14,-0.355439,Bearish,economy_monetary_news
14304,2022-05-14,-0.259478,Somewhat-Bearish,economy_monetary_news
14305,2022-05-14,-0.458885,Bearish,economy_monetary_news
14306,2022-05-13,-0.083179,Neutral,economy_monetary_news
14307,2022-05-13,-0.075682,Neutral,economy_monetary_news
14308,2022-05-13,-0.064626,Neutral,economy_monetary_news
14309,2022-05-13,-0.298976,Somewhat-Bearish,economy_monetary_news
14310,2022-05-14,-0.027339,Neutral,economy_monetary_news
14311,2022-05-14,-0.018781,Neutral,economy_monetary_news
14312,2022-05-14,-0.09872,Neutral,economy_monetary_news
14313,2022-05-14,-0.499274,Bearish,economy_monetary_news
14314,2022-05-14,-0.310288,Somewhat-Bearish,economy_monetary_news
14315,2022-05-14,-0.205224,Somewhat-Bearish,economy_monetary_news
14316,2022-05-14,-0.273604,Somewhat-Bearish,economy_monetary_news
14317,2022-05-14,0.062053,Neutral,economy_monetary_news
14318,2022-05-14,0.006702,Neutral,economy_monetary_news
14319,2022-05-14,-0.028353,Neutral,economy_monetary_news
14320,2022-05-14,-0.251252,Somewhat-Bearish,economy_monetary_news
14321,2022-05-14,-0.124311,Neutral,economy_monetary_news
14322,2022-05-14,-0.150206,Somewhat-Bearish,economy_monetary_news
14323,2022-05-14,-0.265994,Somewhat-Bearish,economy_monetary_news
14324,2022-05-14,-0.265994,Somewhat-Bearish,economy_monetary_news
14325,2022-05-13,-0.013895,Neutral,economy_monetary_news
14326,2022-05-13,-0.01566,Neutral,economy_monetary_news
14327,2022-05-13,-0.075067,Neutral,economy_monetary_news
14328,2022-05-13,-0.143423,Neutral,economy_monetary_news
14329,2022-05-13,-0.528996,Bearish,economy_monetary_news
14330,2022-05-13,-0.01454,Neutral,economy_monetary_news
14331,2022-05-13,-0.015709,Neutral,economy_monetary_news
14332,2022-05-13,0.058228,Neutral,economy_monetary_news
14333,2022-05-13,-0.037964,Neutral,economy_monetary_news
14334,2022-05-13,-0.000715,Neutral,economy_monetary_news
14335,2022-05-13,0.040207,Neutral,economy_monetary_news
14336,2022-05-13,0.104831,Neutral,economy_monetary_news
14337,2022-05-13,0.082164,Neutral,economy_monetary_news
14338,2022-05-13,0.072001,Neutral,economy_monetary_news
14339,2022-05-13,0.240822,Somewhat-Bullish,economy_monetary_news
14340,2022-05-13,-0.488635,Bearish,economy_monetary_news
14341,2022-05-14,0.119569,Neutral,economy_monetary_news
14342,2022-05-14,-0.013659,Neutral,economy_monetary_news
14343,2022-05-14,-0.049684,Neutral,economy_monetary_news
14344,2022-05-14,-0.182485,Somewhat-Bearish,economy_monetary_news
14345,2022-05-14,-0.146492,Neutral,economy_monetary_news
14346,2022-05-14,-0.09927,Neutral,economy_monetary_news
14347,2022-05-14,-0.011943,Neutral,economy_monetary_news
14348,2022-05-14,-0.365885,Bearish,economy_monetary_news
14349,2022-05-14,-0.2485,Somewhat-Bearish,economy_monetary_news
14350,2022-05-14,0.169834,Somewhat-Bullish,economy_monetary_news
14351,2022-05-14,-0.222923,Somewhat-Bearish,economy_monetary_news
14352,2022-05-14,-0.103073,Neutral,economy_monetary_news
14353,2022-05-14,-0.304729,Somewhat-Bearish,economy_monetary_news
14354,2022-05-14,-0.100503,Neutral,economy_monetary_news
14355,2022-05-14,0.032145,Neutral,economy_monetary_news
14356,2022-05-14,-0.02085,Neutral,economy_monetary_news
14357,2022-05-14,-0.206867,Somewhat-Bearish,economy_monetary_news
14358,2022-05-14,-0.126519,Neutral,economy_monetary_news
14359,2022-05-14,-0.332462,Somewhat-Bearish,economy_monetary_news
14360,2022-05-14,-0.086893,Neutral,economy_monetary_news
14361,2022-05-14,-0.138095,Neutral,economy_monetary_news
14362,2022-05-14,-0.424408,Bearish,economy_monetary_news
14363,2022-05-14,0.117713,Neutral,economy_monetary_news
14364,2022-05-14,0.034315,Neutral,economy_monetary_news
14365,2022-05-14,0.101938,Neutral,economy_monetary_news
14366,2022-05-14,-0.146532,Neutral,economy_monetary_news
14367,2022-05-14,-0.372177,Bearish,economy_monetary_news
14368,2022-05-14,-0.125212,Neutral,economy_monetary_news
14369,2022-05-14,-0.169057,Somewhat-Bearish,economy_monetary_news
14370,2022-05-14,-0.174086,Somewhat-Bearish,economy_monetary_news
14371,2022-05-14,-0.082083,Neutral,economy_monetary_news
14372,2022-05-14,-0.145255,Neutral,economy_monetary_news
14373,2022-05-14,0.174079,Somewhat-Bullish,economy_monetary_news
14374,2022-05-14,-0.277993,Somewhat-Bearish,economy_monetary_news
14375,2022-05-14,-0.061483,Neutral,economy_monetary_news
14376,2022-05-14,0.169599,Somewhat-Bullish,economy_monetary_news
14377,2022-05-14,-0.144661,Neutral,economy_monetary_news
14378,2022-05-14,-0.03094,Neutral,economy_monetary_news
14379,2022-05-14,-0.021894,Neutral,economy_monetary_news
14380,2022-05-14,-0.009552,Neutral,economy_monetary_news
14381,2022-05-14,0.003338,Neutral,economy_monetary_news
14382,2022-05-14,-0.047208,Neutral,economy_monetary_news
14383,2022-05-14,0.051883,Neutral,economy_monetary_news
14384,2022-05-14,0.014566,Neutral,economy_monetary_news
14385,2022-05-14,-0.082515,Neutral,economy_monetary_news
14386,2022-05-14,0.038668,Neutral,economy_monetary_news
14387,2022-05-14,-0.074648,Neutral,economy_monetary_news
14388,2022-05-14,-0.362016,Bearish,economy_monetary_news
14389,2022-05-14,-0.273529,Somewhat-Bearish,economy_monetary_news
14390,2022-05-14,-0.273529,Somewhat-Bearish,economy_monetary_news
14391,2022-05-14,-0.477408,Bearish,economy_monetary_news
14392,2022-05-14,0.008075,Neutral,economy_monetary_news
14393,2022-05-13,-0.003322,Neutral,economy_monetary_news
14394,2022-05-13,-0.058204,Neutral,economy_monetary_news
14395,2022-05-13,-0.350124,Bearish,economy_monetary_news
14396,2022-05-13,-0.808386,Bearish,economy_monetary_news
14397,2022-05-13,-0.027783,Neutral,economy_monetary_news
14398,2022-05-13,-0.064885,Neutral,economy_monetary_news
14399,2022-05-13,0.036359,Neutral,economy_monetary_news
14400,2022-05-13,-0.044487,Neutral,economy_monetary_news
14401,2022-05-13,0.005319,Neutral,economy_monetary_news
14402,2022-05-13,0.001067,Neutral,economy_monetary_news
14403,2022-05-13,0.027628,Neutral,economy_monetary_news
14404,2022-05-13,-0.315625,Somewhat-Bearish,economy_monetary_news
14405,2022-05-13,-0.176653,Somewhat-Bearish,economy_monetary_news
14406,2022-05-13,-0.060111,Neutral,economy_monetary_news
14407,2022-05-13,0.039745,Neutral,economy_monetary_news
14408,2022-05-13,0.190904,Somewhat-Bullish,economy_monetary_news
14409,2022-05-13,-0.061761,Neutral,economy_monetary_news
14410,2022-05-13,-0.08617,Neutral,economy_monetary_news
14411,2022-05-13,-0.241266,Somewhat-Bearish,economy_monetary_news
14412,2022-05-13,0.009273,Neutral,economy_monetary_news
14413,2022-05-13,-0.180335,Somewhat-Bearish,economy_monetary_news
14414,2022-05-13,-0.333144,Somewhat-Bearish,economy_monetary_news
14415,2022-05-13,-0.548578,Bearish,economy_monetary_news
14416,2022-05-13,-0.140464,Neutral,economy_monetary_news
14417,2022-05-13,-0.076821,Neutral,economy_monetary_news
14418,2022-05-13,-0.808386,Bearish,economy_monetary_news
14419,2022-05-14,-0.141277,Neutral,economy_monetary_news
14420,2022-05-20,-0.31427,Somewhat-Bearish,economy_monetary_news
14421,2022-05-21,-0.180123,Somewhat-Bearish,economy_monetary_news
14422,2022-05-20,-0.10419,Neutral,economy_monetary_news
14423,2022-05-22,-0.031273,Neutral,economy_monetary_news
14424,2022-05-21,-0.138592,Neutral,economy_monetary_news
14425,2022-05-21,-0.363585,Bearish,economy_monetary_news
14426,2022-05-20,-0.090602,Neutral,economy_monetary_news
14427,2022-05-20,-0.212279,Somewhat-Bearish,economy_monetary_news
14428,2022-05-20,-0.18054,Somewhat-Bearish,economy_monetary_news
14429,2022-05-21,-0.437778,Bearish,economy_monetary_news
14430,2022-05-20,-0.293991,Somewhat-Bearish,economy_monetary_news
14431,2022-05-20,-0.493209,Bearish,economy_monetary_news
14432,2022-05-21,-0.113844,Neutral,economy_monetary_news
14433,2022-05-21,-0.166666,Somewhat-Bearish,economy_monetary_news
14434,2022-05-20,0.00324,Neutral,economy_monetary_news
14435,2022-05-20,-0.218606,Somewhat-Bearish,economy_monetary_news
14436,2022-05-20,-0.13851,Neutral,economy_monetary_news
14437,2022-05-21,0.001554,Neutral,economy_monetary_news
14438,2022-05-20,-0.199535,Somewhat-Bearish,economy_monetary_news
14439,2022-05-20,-0.177042,Somewhat-Bearish,economy_monetary_news
14440,2022-05-21,0.036881,Neutral,economy_monetary_news
14441,2022-05-21,-0.289517,Somewhat-Bearish,economy_monetary_news
14442,2022-05-21,-0.121036,Neutral,economy_monetary_news
14443,2022-05-21,-0.163073,Somewhat-Bearish,economy_monetary_news
14444,2022-05-21,-0.190395,Somewhat-Bearish,economy_monetary_news
14445,2022-05-21,-0.299186,Somewhat-Bearish,economy_monetary_news
14446,2022-05-20,-0.201267,Somewhat-Bearish,economy_monetary_news
14447,2022-05-20,-0.022711,Neutral,economy_monetary_news
14448,2022-05-20,-0.273958,Somewhat-Bearish,economy_monetary_news
14449,2022-05-21,-0.151929,Somewhat-Bearish,economy_monetary_news
14450,2022-05-21,0.051174,Neutral,economy_monetary_news
14451,2022-05-21,-0.451626,Bearish,economy_monetary_news
14452,2022-05-21,-0.091571,Neutral,economy_monetary_news
14453,2022-05-21,-0.478109,Bearish,economy_monetary_news
14454,2022-05-21,-0.478109,Bearish,economy_monetary_news
14455,2022-05-20,-0.273105,Somewhat-Bearish,economy_monetary_news
14456,2022-05-20,-0.229119,Somewhat-Bearish,economy_monetary_news
14457,2022-05-21,-0.221704,Somewhat-Bearish,economy_monetary_news
14458,2022-05-21,0.071171,Neutral,economy_monetary_news
14459,2022-05-21,-0.230026,Somewhat-Bearish,economy_monetary_news
14460,2022-05-21,0.715526,Bullish,economy_monetary_news
14461,2022-05-21,-0.38294,Bearish,economy_monetary_news
14462,2022-05-21,-0.403754,Bearish,economy_monetary_news
14463,2022-05-21,-0.0556,Neutral,economy_monetary_news
14464,2022-05-21,0.025684,Neutral,economy_monetary_news
14465,2022-05-21,-0.285843,Somewhat-Bearish,economy_monetary_news
14466,2022-05-20,-0.310404,Somewhat-Bearish,economy_monetary_news
14467,2022-05-20,-0.149373,Neutral,economy_monetary_news
14468,2022-05-20,0.153858,Somewhat-Bullish,economy_monetary_news
14469,2022-05-20,0.053785,Neutral,economy_monetary_news
14470,2022-05-20,-0.219208,Somewhat-Bearish,economy_monetary_news
14471,2022-05-20,0.00159,Neutral,economy_monetary_news
14472,2022-05-20,-0.197115,Somewhat-Bearish,economy_monetary_news
14473,2022-05-20,-0.105614,Neutral,economy_monetary_news
14474,2022-05-21,-0.515157,Bearish,economy_monetary_news
14475,2022-05-21,-0.224132,Somewhat-Bearish,economy_monetary_news
14476,2022-05-21,-0.037849,Neutral,economy_monetary_news
14477,2022-05-21,0.33566,Somewhat-Bullish,economy_monetary_news
14478,2022-05-21,-0.282634,Somewhat-Bearish,economy_monetary_news
14479,2022-05-21,0.031546,Neutral,economy_monetary_news
14480,2022-05-21,0.038816,Neutral,economy_monetary_news
14481,2022-05-21,-0.11393,Neutral,economy_monetary_news
14482,2022-05-21,-0.129711,Neutral,economy_monetary_news
14483,2022-05-21,-0.213555,Somewhat-Bearish,economy_monetary_news
14484,2022-05-21,-0.177652,Somewhat-Bearish,economy_monetary_news
14485,2022-05-21,-0.141612,Neutral,economy_monetary_news
14486,2022-05-21,-0.051555,Neutral,economy_monetary_news
14487,2022-05-20,-0.095437,Neutral,economy_monetary_news
14488,2022-05-20,-0.133758,Neutral,economy_monetary_news
14489,2022-05-20,-0.442824,Bearish,economy_monetary_news
14490,2022-05-20,-0.382645,Bearish,economy_monetary_news
14491,2022-05-20,-0.027476,Neutral,economy_monetary_news
14492,2022-05-21,-0.500359,Bearish,economy_monetary_news
14493,2022-05-21,-0.151331,Somewhat-Bearish,economy_monetary_news
14494,2022-05-21,-0.174355,Somewhat-Bearish,economy_monetary_news
14495,2022-05-21,-0.161064,Somewhat-Bearish,economy_monetary_news
14496,2022-05-21,0.184757,Somewhat-Bullish,economy_monetary_news
14497,2022-05-21,-0.434172,Bearish,economy_monetary_news
14498,2022-05-21,0.00881,Neutral,economy_monetary_news
14499,2022-05-21,-0.147872,Neutral,economy_monetary_news
14500,2022-05-21,-0.338277,Somewhat-Bearish,economy_monetary_news
14501,2022-05-21,-0.049506,Neutral,economy_monetary_news
14502,2022-05-21,-0.082518,Neutral,economy_monetary_news
14503,2022-05-21,-0.021843,Neutral,economy_monetary_news
14504,2022-05-21,-0.130599,Neutral,economy_monetary_news
14505,2022-05-21,0.012105,Neutral,economy_monetary_news
14506,2022-05-21,-0.327644,Somewhat-Bearish,economy_monetary_news
14507,2022-05-21,-0.151917,Somewhat-Bearish,economy_monetary_news
14508,2022-05-21,-0.377012,Bearish,economy_monetary_news
14509,2022-05-21,-0.68395,Bearish,economy_monetary_news
14510,2022-05-21,-0.368394,Bearish,economy_monetary_news
14511,2022-05-20,-0.005619,Neutral,economy_monetary_news
14512,2022-05-20,0.048465,Neutral,economy_monetary_news
14513,2022-05-20,-0.016218,Neutral,economy_monetary_news
14514,2022-05-20,-0.380842,Bearish,economy_monetary_news
14515,2022-05-20,-0.151728,Somewhat-Bearish,economy_monetary_news
14516,2022-05-20,-0.011622,Neutral,economy_monetary_news
14517,2022-05-20,-0.005609,Neutral,economy_monetary_news
14518,2022-05-20,-0.195613,Somewhat-Bearish,economy_monetary_news
14519,2022-05-20,-0.018071,Neutral,economy_monetary_news
14520,2022-05-20,-0.023631,Neutral,economy_monetary_news
14521,2022-05-20,-0.0974,Neutral,economy_monetary_news
14522,2022-05-20,-0.316419,Somewhat-Bearish,economy_monetary_news
14523,2022-05-20,0.053403,Neutral,economy_monetary_news
14524,2022-05-20,-0.228118,Somewhat-Bearish,economy_monetary_news
14525,2022-05-20,-0.093457,Neutral,economy_monetary_news
14526,2022-05-20,0.112825,Neutral,economy_monetary_news
14527,2022-05-20,-0.23392,Somewhat-Bearish,economy_monetary_news
14528,2022-05-20,0.00409,Neutral,economy_monetary_news
14529,2022-05-20,-0.120627,Neutral,economy_monetary_news
14530,2022-05-20,-0.11829,Neutral,economy_monetary_news
14531,2022-05-20,-0.155266,Somewhat-Bearish,economy_monetary_news
14532,2022-05-20,-0.165094,Somewhat-Bearish,economy_monetary_news
14533,2022-05-20,-0.163069,Somewhat-Bearish,economy_monetary_news
